timeClose,close,volume,marketCap
2014-03-13T23:59:59.999Z,638.140,11634900,7983960982
2014-03-14T23:59:59.999Z,628.800,11913800,7869180480
2014-03-15T23:59:59.999Z,636.120,4342080,7963443153
2014-03-16T23:59:59.999Z,631.110,5277290,7903422085.5
2014-03-17T23:59:59.999Z,622.373,14648200,7796513248.98
2014-03-18T23:59:59.999Z,614.832,24011500,7704183117.6
2014-03-19T23:59:59.999Z,609.888,14228900,7644702124.8
2014-03-20T23:59:59.999Z,588.770,20572900,7382675345.5
2014-03-21T23:59:59.999Z,571.490,38414100,7168656262
2014-03-22T23:59:59.999Z,565.040,17360700,7090150172
2014-03-23T23:59:59.999Z,561.272,9288400,7045871924.8
2014-03-24T23:59:59.999Z,583.412,22706900,7326517066.6
2014-03-25T23:59:59.999Z,583.917,14020100,7335179951.93
2014-03-26T23:59:59.999Z,580.827,16401100,7298672082
2014-03-27T23:59:59.999Z,471.239,62225400,5923615601.7
2014-03-28T23:59:59.999Z,495.666,58828300,6232801683.6
2014-03-29T23:59:59.999Z,491.172,11147100,6178428029.4
2014-03-30T23:59:59.999Z,460.273,42958300,5791419542.98
2014-03-31T23:59:59.999Z,457.001,28254000,5752294437.05
2014-04-01T23:59:59.999Z,478.375,35685800,6023351178.12
2014-04-02T23:59:59.999Z,437.140,49647600,5506313796.5
2014-04-03T23:59:59.999Z,444.718,40765500,5604036051.35
2014-04-04T23:59:59.999Z,447.526,22925500,5641613449.35
2014-04-05T23:59:59.999Z,461.907,13404500,5824866675.82
2014-04-06T23:59:59.999Z,460.499,10241400,5808861023.23
2014-04-07T23:59:59.999Z,449.423,15616600,5670830649.57
2014-04-08T23:59:59.999Z,453.086,10921600,5718579640.4
2014-04-09T23:59:59.999Z,442.725,13204400,5589580215
2014-04-10T23:59:59.999Z,365.176,55868300,4611917256.8
2014-04-11T23:59:59.999Z,420.947,62562800,5318033924.5
2014-04-12T23:59:59.999Z,421.116,19226500,5321874505.8
2014-04-13T23:59:59.999Z,414.063,22493500,5234667258.6
2014-04-14T23:59:59.999Z,458.787,50730200,5802302128.35
2014-04-15T23:59:59.999Z,515.586,49561000,6522974947.95
2014-04-16T23:59:59.999Z,527.395,56480100,6674473792.25
2014-04-17T23:59:59.999Z,495.963,34025500,6278792387.4
2014-04-18T23:59:59.999Z,479.645,19042400,6074116359.88
2014-04-19T23:59:59.999Z,501.565,19588200,6353700028.75
2014-04-20T23:59:59.999Z,498.168,12103100,6312896983.8
2014-04-21T23:59:59.999Z,495.773,15171400,6284666434.5
2014-04-22T23:59:59.999Z,487.924,11670900,6187034895.3
2014-04-23T23:59:59.999Z,491.303,9814530,6231920620.93
2014-04-24T23:59:59.999Z,500.465,13009400,6350012524.62
2014-04-25T23:59:59.999Z,461.449,46856500,5857079867.2
2014-04-26T23:59:59.999Z,458.601,12214600,5822776641.82
2014-04-27T23:59:59.999Z,436.390,10949500,5542720307
2014-04-28T23:59:59.999Z,440.285,23876600,5593864953.5
2014-04-29T23:59:59.999Z,447.209,16401400,5683724523.93
2014-04-30T23:59:59.999Z,447.645,15244900,5690810164.88
2014-05-01T23:59:59.999Z,457.760,12871800,5821425472
2014-05-02T23:59:59.999Z,449.377,10394200,5716625926.82
2014-05-03T23:59:59.999Z,437.762,9849640,5570422953.55
2014-05-04T23:59:59.999Z,436.403,5621260,5554777405.65
2014-05-05T23:59:59.999Z,433.482,10004800,5518951942.35
2014-05-06T23:59:59.999Z,428.962,12507300,5463474513
2014-05-07T23:59:59.999Z,438.821,18332200,5590798950.5
2014-05-08T23:59:59.999Z,440.169,9446580,5609810850.07
2014-05-09T23:59:59.999Z,449.461,10347900,5730133342.9
2014-05-10T23:59:59.999Z,454.433,6682600,5795543100.55
2014-05-11T23:59:59.999Z,438.886,12251700,5598956479.2
2014-05-12T23:59:59.999Z,441.462,7383770,5633629020.6
2014-05-13T23:59:59.999Z,440.671,7682670,5625308533.07
2014-05-14T23:59:59.999Z,443.972,9472960,5669111765.9
2014-05-15T23:59:59.999Z,447.252,7362980,5712906334.2
2014-05-16T23:59:59.999Z,448.058,6475100,5725217915.3
2014-05-17T23:59:59.999Z,448.903,2945790,5737967926.6
2014-05-18T23:59:59.999Z,446.264,2857830,5706165792.6
2014-05-19T23:59:59.999Z,446.181,6242620,5706978471.22
2014-05-20T23:59:59.999Z,485.724,40327500,6214911438.6
2014-05-21T23:59:59.999Z,491.770,14626000,6294422409.25
2014-05-22T23:59:59.999Z,524.579,33086500,6716604600.2
2014-05-23T23:59:59.999Z,520.222,34934700,6662964359.35
2014-05-24T23:59:59.999Z,525.138,11499300,6727963028.4
2014-05-25T23:59:59.999Z,571.588,47010300,7325371780.1
2014-05-26T23:59:59.999Z,583.424,29959800,7479335238.4
2014-05-27T23:59:59.999Z,571.244,38032000,7325147498.6
2014-05-28T23:59:59.999Z,577.062,19289000,7402205098.8
2014-05-29T23:59:59.999Z,568.180,18707800,7290260762
2014-05-30T23:59:59.999Z,615.325,31985400,7897757907.5
2014-05-31T23:59:59.999Z,623.677,15107100,8007248675.68
2014-06-01T23:59:59.999Z,630.229,45259100,8094125581.35
2014-06-02T23:59:59.999Z,660.618,45450200,8487587033.1
2014-06-03T23:59:59.999Z,667.605,40653700,8580309811.88
2014-06-04T23:59:59.999Z,641.614,37731500,8249183076.95
2014-06-05T23:59:59.999Z,659.258,29621300,8478552323.5
2014-06-06T23:59:59.999Z,653.702,18680100,8409353268.4
2014-06-07T23:59:59.999Z,654.969,15855300,8428206588.9
2014-06-08T23:59:59.999Z,656.140,8614190,8445489606.5
2014-06-09T23:59:59.999Z,649.159,19065400,8358149330.65
2014-06-10T23:59:59.999Z,653.150,17913400,8412294411.25
2014-06-11T23:59:59.999Z,633.020,25163800,8155307438.5
2014-06-12T23:59:59.999Z,586.952,50818800,7564343900
2014-06-13T23:59:59.999Z,600.163,35700700,7737046326.73
2014-06-14T23:59:59.999Z,577.358,38481200,7445594334.05
2014-06-15T23:59:59.999Z,592.937,23580900,7649361649.6
2014-06-16T23:59:59.999Z,592.188,28677500,7642482234
2014-06-17T23:59:59.999Z,610.864,18597300,7886300054.8
2014-06-18T23:59:59.999Z,607.958,17862000,7851200009.9
2014-06-19T23:59:59.999Z,598.071,12803800,7726000792.2
2014-06-20T23:59:59.999Z,594.146,18134100,7678074489.75
2014-06-21T23:59:59.999Z,594.992,9256290,7691773954.8
2014-06-22T23:59:59.999Z,602.273,10877700,7788609492.83
2014-06-23T23:59:59.999Z,593.984,14053800,7684029467.2
2014-06-24T23:59:59.999Z,582.357,14144900,7536340172.7
2014-06-25T23:59:59.999Z,566.336,20687700,7331658430.4
2014-06-26T23:59:59.999Z,581.137,14655900,7525767735.27
2014-06-27T23:59:59.999Z,597.261,20814600,7737366939.75
2014-06-28T23:59:59.999Z,596.549,13398100,7730991679.22
2014-06-29T23:59:59.999Z,602.715,8897470,7813280834.62
2014-06-30T23:59:59.999Z,639.797,46422400,8296103744.68
2014-07-01T23:59:59.999Z,640.806,38446300,8311317900.6
2014-07-02T23:59:59.999Z,650.879,25768200,8444194978.48
2014-07-03T23:59:59.999Z,645.156,18949000,8372189412
2014-07-04T23:59:59.999Z,630.692,22237200,8187107455.8
2014-07-05T23:59:59.999Z,631.457,9105940,8199437572.15
2014-07-06T23:59:59.999Z,635.807,10080000,8258179219.5
2014-07-07T23:59:59.999Z,624.086,17813600,8108140914.15
2014-07-08T23:59:59.999Z,624.818,10005500,8120056625.75
2014-07-09T23:59:59.999Z,624.509,9819150,8118679450.9
2014-07-10T23:59:59.999Z,616.762,15880700,8020234276.55
2014-07-11T23:59:59.999Z,632.003,16467100,8220889623.03
2014-07-12T23:59:59.999Z,633.713,13329000,8245635913.62
2014-07-13T23:59:59.999Z,626.497,11291000,8154265678.05
2014-07-14T23:59:59.999Z,619.315,12706800,8062877467.88
2014-07-15T23:59:59.999Z,621.586,10873200,8094883398.7
2014-07-16T23:59:59.999Z,616.800,13182400,8034806880
2014-07-17T23:59:59.999Z,623.089,16576700,8119394872.88
2014-07-18T23:59:59.999Z,628.779,14158100,8196212862.38
2014-07-19T23:59:59.999Z,628.515,7222030,8195599906.88
2014-07-20T23:59:59.999Z,623.900,5760120,8137808455
2014-07-21T23:59:59.999Z,622.211,10711900,8118204690.85
2014-07-22T23:59:59.999Z,621.551,9602880,8111799945.9
2014-07-23T23:59:59.999Z,619.415,11056600,8086153117.5
2014-07-24T23:59:59.999Z,601.733,20917200,7857489687.3
2014-07-25T23:59:59.999Z,601.089,12279500,7851574790.25
2014-07-26T23:59:59.999Z,595.813,10752900,7784669228.12
2014-07-27T23:59:59.999Z,593.852,7774230,7761289328.8
2014-07-28T23:59:59.999Z,585.691,19316400,7656826296.65
2014-07-29T23:59:59.999Z,584.725,11275400,7646390352.5
2014-07-30T23:59:59.999Z,567.293,14898800,7420859009.27
2014-07-31T23:59:59.999Z,586.235,22467900,7670841007.38
2014-08-01T23:59:59.999Z,594.916,18215900,7786796032.4
2014-08-02T23:59:59.999Z,589.333,8359080,7716181168.97
2014-08-03T23:59:59.999Z,586.666,9917990,7683520602.05
2014-08-04T23:59:59.999Z,588.782,9867570,7713117797.75
2014-08-05T23:59:59.999Z,585.436,10790800,7671275261.9
2014-08-06T23:59:59.999Z,584.653,14497900,7663383046.48
2014-08-07T23:59:59.999Z,588.869,11131400,7721014780.4
2014-08-08T23:59:59.999Z,592.577,11072000,7771958457.93
2014-08-09T23:59:59.999Z,589.372,7922070,7732619577.2
2014-08-10T23:59:59.999Z,591.061,7555310,7757394871.03
2014-08-11T23:59:59.999Z,576.368,14764200,7567178699.6
2014-08-12T23:59:59.999Z,569.642,13978200,7481336242.8
2014-08-13T23:59:59.999Z,546.658,25777500,7181459812.45
2014-08-14T23:59:59.999Z,505.974,35803900,6649282619.7
2014-08-15T23:59:59.999Z,497.010,25598300,6533519506.5
2014-08-16T23:59:59.999Z,519.708,22832500,6833965309.5
2014-08-17T23:59:59.999Z,491.795,24300900,6468997660.75
2014-08-18T23:59:59.999Z,461.460,50783800,6072259848
2014-08-19T23:59:59.999Z,485.245,38422400,6387510426.38
2014-08-20T23:59:59.999Z,511.980,46527600,6741573447
2014-08-21T23:59:59.999Z,517.237,49444200,6812929385.67
2014-08-22T23:59:59.999Z,514.043,36563900,6772889206.18
2014-08-23T23:59:59.999Z,498.075,25171900,6564528885
2014-08-24T23:59:59.999Z,508.286,19441700,6700963066.7
2014-08-25T23:59:59.999Z,502.496,18356700,6626339377.6
2014-08-26T23:59:59.999Z,511.570,23235100,6748171027
2014-08-27T23:59:59.999Z,511.153,22648500,6744868296.2
2014-08-28T23:59:59.999Z,507.815,19862000,6703031046.25
2014-08-29T23:59:59.999Z,508.517,17624800,6714458468
2014-08-30T23:59:59.999Z,504.249,9424070,6660385522.73
2014-08-31T23:59:59.999Z,477.763,44632300,6312801959.75
2014-09-01T23:59:59.999Z,474.879,20432000,6276309535.35
2014-09-02T23:59:59.999Z,477.426,23337900,6311703012.15
2014-09-03T23:59:59.999Z,477.586,13342200,6315859936.3
2014-09-04T23:59:59.999Z,489.660,26081400,6477467310
2014-09-05T23:59:59.999Z,483.342,15302500,6395641761.75
2014-09-06T23:59:59.999Z,484.830,10601400,6417500778
2014-09-07T23:59:59.999Z,482.278,8994050,6385589802.05
2014-09-08T23:59:59.999Z,474.600,30238000,6285637995
2014-09-09T23:59:59.999Z,475.260,21447800,6296101902
2014-09-10T23:59:59.999Z,479.359,22787800,6352285708.38
2014-09-11T23:59:59.999Z,479.749,16852900,6359504769.1
2014-09-12T23:59:59.999Z,477.753,15437200,6334873397.93
2014-09-13T23:59:59.999Z,479.002,15588000,6353614253.55
2014-09-14T23:59:59.999Z,477.892,13105500,6340778581.7
2014-09-15T23:59:59.999Z,475.371,15345200,6309195217.65
2014-09-16T23:59:59.999Z,466.057,16797300,6187570806.23
2014-09-17T23:59:59.999Z,457.334,21056800,6073910020.75
2014-09-18T23:59:59.999Z,424.440,34483200,5638918842
2014-09-19T23:59:59.999Z,394.796,37919700,5246779620.6
2014-09-20T23:59:59.999Z,408.904,36863600,5436072002
2014-09-21T23:59:59.999Z,398.821,26580100,5303651274.83
2014-09-22T23:59:59.999Z,402.152,24127600,5349637033.8
2014-09-23T23:59:59.999Z,435.791,45099500,5798754888.52
2014-09-24T23:59:59.999Z,423.205,30627700,5632911450.62
2014-09-25T23:59:59.999Z,411.574,26814400,5479902023
2014-09-26T23:59:59.999Z,404.425,21460800,5386071486.25
2014-09-27T23:59:59.999Z,399.520,15029300,5322075836
2014-09-28T23:59:59.999Z,377.181,23613300,5025729375.45
2014-09-29T23:59:59.999Z,375.467,32497700,5004177242.62
2014-09-30T23:59:59.999Z,386.944,34707300,5158621324.8
2014-10-01T23:59:59.999Z,383.615,26229400,5115688242.12
2014-10-02T23:59:59.999Z,375.072,21777700,5003085408
2014-10-03T23:59:59.999Z,359.512,30901200,4796851774.6
2014-10-04T23:59:59.999Z,328.866,47236500,4389218290.65
2014-10-05T23:59:59.999Z,320.510,83308096,4279040869.75
2014-10-06T23:59:59.999Z,330.079,79011800,4408130777.23
2014-10-07T23:59:59.999Z,336.187,49199900,4490819564.7
2014-10-08T23:59:59.999Z,352.940,54736300,4715887221.5
2014-10-09T23:59:59.999Z,365.026,83641104,4878718500.4
2014-10-10T23:59:59.999Z,361.562,43665700,4833830846.6
2014-10-11T23:59:59.999Z,362.299,13345200,4844961124.67
2014-10-12T23:59:59.999Z,378.549,17552800,5063689089.67
2014-10-13T23:59:59.999Z,390.414,35221400,5223924766.65
2014-10-14T23:59:59.999Z,400.870,38491500,5365153884.25
2014-10-15T23:59:59.999Z,394.773,25267100,5285043276.15
2014-10-16T23:59:59.999Z,382.556,26990000,5122903035
2014-10-17T23:59:59.999Z,383.758,13600700,5140342470.5
2014-10-18T23:59:59.999Z,391.442,11416800,5244892213.8
2014-10-19T23:59:59.999Z,389.546,5914570,5220783139.85
2014-10-20T23:59:59.999Z,382.845,16419000,5132276503.12
2014-10-21T23:59:59.999Z,386.475,14188900,5182426850.62
2014-10-22T23:59:59.999Z,383.158,11641300,5139461096.15
2014-10-23T23:59:59.999Z,358.417,26456900,4808952572.4
2014-10-24T23:59:59.999Z,358.345,15585700,4809419914
2014-10-25T23:59:59.999Z,347.271,18127500,4662139220.32
2014-10-26T23:59:59.999Z,354.704,11272500,4763036252.8
2014-10-27T23:59:59.999Z,352.989,13033000,4741410021.07
2014-10-28T23:59:59.999Z,357.618,7845880,4804812400.8
2014-10-29T23:59:59.999Z,335.591,18192700,4510175244.5
2014-10-30T23:59:59.999Z,345.305,30177900,4642194093.75
2014-10-31T23:59:59.999Z,338.321,12545400,4549893052.45
2014-11-01T23:59:59.999Z,325.749,16677200,4382113991.33
2014-11-02T23:59:59.999Z,325.892,8603620,4385292372.3
2014-11-03T23:59:59.999Z,327.554,12948500,4409040617
2014-11-04T23:59:59.999Z,330.492,15655500,4449934320.9
2014-11-05T23:59:59.999Z,339.486,19817200,4572205935.15
2014-11-06T23:59:59.999Z,349.290,18797000,4705591218.75
2014-11-07T23:59:59.999Z,342.415,16834200,4614264694.75
2014-11-08T23:59:59.999Z,345.488,8535470,4656988221.6
2014-11-09T23:59:59.999Z,363.264,24205600,4897961164.8
2014-11-10T23:59:59.999Z,366.924,30450100,4948658122.5
2014-11-11T23:59:59.999Z,367.695,15838900,4960242319.5
2014-11-12T23:59:59.999Z,423.561,45783200,5715426243.75
2014-11-13T23:59:59.999Z,420.735,58945000,5678828589
2014-11-14T23:59:59.999Z,397.818,29589200,5371040272.5
2014-11-15T23:59:59.999Z,376.133,15727500,5079582131.75
2014-11-16T23:59:59.999Z,387.882,11905600,5239694299.95
2014-11-17T23:59:59.999Z,387.408,41518800,5234695636.8
2014-11-18T23:59:59.999Z,375.198,32222500,5071157408.1
2014-11-19T23:59:59.999Z,380.555,18931800,5144903808.62
2014-11-20T23:59:59.999Z,357.840,25233200,4839043482
2014-11-21T23:59:59.999Z,350.848,29850100,4745605132.8
2014-11-22T23:59:59.999Z,352.920,15273000,4774989954
2014-11-23T23:59:59.999Z,367.573,15151600,4974540006.18
2014-11-24T23:59:59.999Z,376.901,30930100,5102174794.68
2014-11-25T23:59:59.999Z,375.348,25442200,5082390210.3
2014-11-26T23:59:59.999Z,368.370,18601700,4989166443
2014-11-27T23:59:59.999Z,369.670,8748030,5008058116.25
2014-11-28T23:59:59.999Z,376.447,22946500,5101280352.88
2014-11-29T23:59:59.999Z,375.491,15375600,5089799279.55
2014-11-30T23:59:59.999Z,378.047,9194440,5125958175.35
2014-12-01T23:59:59.999Z,379.245,11763000,5143434463.5
2014-12-02T23:59:59.999Z,381.315,12364100,5172928822.88
2014-12-03T23:59:59.999Z,375.010,13340100,5088491939.5
2014-12-04T23:59:59.999Z,369.604,14529600,5016487250.4
2014-12-05T23:59:59.999Z,376.854,15181800,5116358331
2014-12-06T23:59:59.999Z,374.785,7009320,5089542821.5
2014-12-07T23:59:59.999Z,375.095,6491650,5094943517.12
2014-12-08T23:59:59.999Z,361.909,18898700,4917302821.62
2014-12-09T23:59:59.999Z,352.219,32915500,4786893957.82
2014-12-10T23:59:59.999Z,346.365,16427700,4708572401.25
2014-12-11T23:59:59.999Z,350.506,32431300,4766084198.85
2014-12-12T23:59:59.999Z,352.542,16989800,4795055945.25
2014-12-13T23:59:59.999Z,347.376,11675900,4726102586.4
2014-12-14T23:59:59.999Z,351.632,12415200,4785245607.6
2014-12-15T23:59:59.999Z,345.345,17264200,4700905209
2014-12-16T23:59:59.999Z,327.062,30864900,4453202603.05
2014-12-17T23:59:59.999Z,319.776,37567900,4355021349.6
2014-12-18T23:59:59.999Z,311.396,39173000,4241890806.3
2014-12-19T23:59:59.999Z,317.843,23823100,4330801580.8
2014-12-20T23:59:59.999Z,329.956,20856700,4496945577.3
2014-12-21T23:59:59.999Z,320.843,15207600,4373820007.82
2014-12-22T23:59:59.999Z,331.886,22315100,4525705358.95
2014-12-23T23:59:59.999Z,334.572,16574200,4563595537.2
2014-12-24T23:59:59.999Z,322.534,15092300,4400637769.3
2014-12-25T23:59:59.999Z,319.008,9883640,4353789283.2
2014-12-26T23:59:59.999Z,327.924,16410500,4476703674.6
2014-12-27T23:59:59.999Z,315.863,15185200,4313267196.5
2014-12-28T23:59:59.999Z,317.239,11676600,4333389568.3
2014-12-29T23:59:59.999Z,312.670,12302500,4272268162.75
2014-12-30T23:59:59.999Z,310.737,12528300,4247060094.9
2014-12-31T23:59:59.999Z,320.193,13942900,4377510594.68
2015-01-01T23:59:59.999Z,314.249,8036550,4297535768.18
2015-01-02T23:59:59.999Z,315.032,7860650,4309551126.2
2015-01-03T23:59:59.999Z,281.082,33054400,3846269871.6
2015-01-04T23:59:59.999Z,264.195,55629100,3616320974.62
2015-01-05T23:59:59.999Z,274.474,43962800,3758098008
2015-01-06T23:59:59.999Z,286.189,23245700,3919623079.83
2015-01-07T23:59:59.999Z,294.337,24866800,4032255014.65
2015-01-08T23:59:59.999Z,283.349,19982500,3882766765.62
2015-01-09T23:59:59.999Z,290.408,18718600,3980426430.6
2015-01-10T23:59:59.999Z,274.796,15264300,3767535598.8
2015-01-11T23:59:59.999Z,265.660,18200800,3643307730.5
2015-01-12T23:59:59.999Z,267.796,18880300,3673551884.1
2015-01-13T23:59:59.999Z,225.861,72843904,3099004901.85
2015-01-14T23:59:59.999Z,178.103,97638704,2444379076.08
2015-01-15T23:59:59.999Z,209.844,81773504,2880801385.2
2015-01-16T23:59:59.999Z,208.097,38421000,2857541182.18
2015-01-17T23:59:59.999Z,199.260,23469700,2736875952
2015-01-18T23:59:59.999Z,210.339,30085100,2889858037.95
2015-01-19T23:59:59.999Z,214.861,18658300,2952759521.65
2015-01-20T23:59:59.999Z,211.315,24051100,2904651464
2015-01-21T23:59:59.999Z,226.897,29924600,3119680594.53
2015-01-22T23:59:59.999Z,233.406,33544600,3209962696.2
2015-01-23T23:59:59.999Z,232.879,24621700,3203436948.2
2015-01-24T23:59:59.999Z,247.847,24782500,3410114480.65
2015-01-25T23:59:59.999Z,253.718,33582700,3491686144.85
2015-01-26T23:59:59.999Z,273.473,106794000,3764417376.43
2015-01-27T23:59:59.999Z,263.475,44399000,3627760927.5
2015-01-28T23:59:59.999Z,233.915,44352200,3221728838.62
2015-01-29T23:59:59.999Z,233.513,32213400,3217149465.78
2015-01-30T23:59:59.999Z,226.425,26605200,3120272355
2015-01-31T23:59:59.999Z,217.464,23348200,2997692310.6
2015-02-01T23:59:59.999Z,226.972,29128500,3129637467.8
2015-02-02T23:59:59.999Z,238.229,30612100,3285797305.4
2015-02-03T23:59:59.999Z,227.268,40783700,3135343874.4
2015-02-04T23:59:59.999Z,226.853,26594300,3130520358.08
2015-02-05T23:59:59.999Z,217.111,22516400,2996945966.25
2015-02-06T23:59:59.999Z,222.266,24435300,3069076711.25
2015-02-07T23:59:59.999Z,227.754,21604200,3145761023.4
2015-02-08T23:59:59.999Z,223.412,17145200,3086537315.4
2015-02-09T23:59:59.999Z,220.110,27791300,3041799139.5
2015-02-10T23:59:59.999Z,219.839,21115100,3038850984.93
2015-02-11T23:59:59.999Z,219.185,17201900,3030676474.62
2015-02-12T23:59:59.999Z,221.764,15206200,3066996120
2015-02-13T23:59:59.999Z,235.427,42744400,3256814718.55
2015-02-14T23:59:59.999Z,257.321,49732500,3560717935.65
2015-02-15T23:59:59.999Z,234.825,56552400,3250242178.12
2015-02-16T23:59:59.999Z,233.843,28153700,3237573873.22
2015-02-17T23:59:59.999Z,243.610,27363100,3373706168
2015-02-18T23:59:59.999Z,236.326,25200800,3273812261.7
2015-02-19T23:59:59.999Z,240.283,18270500,3329631566.38
2015-02-20T23:59:59.999Z,243.779,23876700,3379032907.95
2015-02-21T23:59:59.999Z,244.534,12284200,3390372209.75
2015-02-22T23:59:59.999Z,235.977,19527000,3272629326.22
2015-02-23T23:59:59.999Z,238.892,16400000,3313897879.4
2015-02-24T23:59:59.999Z,238.735,14200400,3312489903.62
2015-02-25T23:59:59.999Z,237.470,11496200,3295875813.75
2015-02-26T23:59:59.999Z,236.426,13619400,3282272604.75
2015-02-27T23:59:59.999Z,253.828,44013900,3524820596.2
2015-02-28T23:59:59.999Z,254.263,13949300,3531776635.75
2015-03-01T23:59:59.999Z,260.202,25213700,3615181537.5
2015-03-02T23:59:59.999Z,275.670,40465700,3831178959
2015-03-03T23:59:59.999Z,281.702,50461300,3916108523.2
2015-03-04T23:59:59.999Z,273.092,41383000,3797385223.8
2015-03-05T23:59:59.999Z,276.178,41302400,3841200999.65
2015-03-06T23:59:59.999Z,272.723,28918900,3794156466.38
2015-03-07T23:59:59.999Z,276.261,17825900,3844351384.65
2015-03-08T23:59:59.999Z,274.354,22067900,3818877361.85
2015-03-09T23:59:59.999Z,289.607,59178200,4032241702.05
2015-03-10T23:59:59.999Z,291.760,67770800,4063305050
2015-03-11T23:59:59.999Z,296.379,33963900,4128796573.2
2015-03-12T23:59:59.999Z,294.354,32585200,4101535994.85
2015-03-13T23:59:59.999Z,285.337,31421500,3976948638.32
2015-03-14T23:59:59.999Z,281.885,22612300,3929758785
2015-03-15T23:59:59.999Z,286.393,11970100,3993628667.97
2015-03-16T23:59:59.999Z,290.593,21516100,4053198428.83
2015-03-17T23:59:59.999Z,285.505,21497200,3983144493.62
2015-03-18T23:59:59.999Z,256.299,57008000,3576671767.42
2015-03-19T23:59:59.999Z,260.928,52732000,3642156964.8
2015-03-20T23:59:59.999Z,261.749,18456700,3654506819.38
2015-03-21T23:59:59.999Z,260.025,17130100,3631424641.87
2015-03-22T23:59:59.999Z,267.960,18438100,3743193531
2015-03-23T23:59:59.999Z,266.740,22811900,3727111340.5
2015-03-24T23:59:59.999Z,245.595,40073700,3432718154.25
2015-03-25T23:59:59.999Z,246.197,35866900,3442129496.4
2015-03-26T23:59:59.999Z,248.532,25730000,3475701380.1
2015-03-27T23:59:59.999Z,247.029,17274900,3455731911.07
2015-03-28T23:59:59.999Z,252.798,16040900,3537377134.2
2015-03-29T23:59:59.999Z,242.713,21699400,3397187114.92
2015-03-30T23:59:59.999Z,247.526,23009600,3465419693.35
2015-03-31T23:59:59.999Z,244.224,22672000,3420112896
2015-04-01T23:59:59.999Z,247.272,22877200,3463619267.4
2015-04-02T23:59:59.999Z,253.005,26272600,3544973232.38
2015-04-03T23:59:59.999Z,254.322,23146600,3564354620.25
2015-04-04T23:59:59.999Z,253.697,12493500,3556559215.72
2015-04-05T23:59:59.999Z,260.598,19649200,3654268029.75
2015-04-06T23:59:59.999Z,255.492,20034200,3583466919
2015-04-07T23:59:59.999Z,253.180,18467400,3552014128
2015-04-08T23:59:59.999Z,245.022,30086400,3438326344.95
2015-04-09T23:59:59.999Z,243.676,21643500,3420248519.8
2015-04-10T23:59:59.999Z,236.072,28882000,3314409567.4
2015-04-11T23:59:59.999Z,236.552,16365200,3321976615.4
2015-04-12T23:59:59.999Z,236.153,12387900,3317129018.32
2015-04-13T23:59:59.999Z,224.587,31181800,3155548414.15
2015-04-14T23:59:59.999Z,219.159,31719000,3080098938.82
2015-04-15T23:59:59.999Z,223.833,22562000,3146465247.6
2015-04-16T23:59:59.999Z,228.573,24805400,3213884952.45
2015-04-17T23:59:59.999Z,222.882,20429800,3134573443.65
2015-04-18T23:59:59.999Z,223.356,12939000,3142049362.2
2015-04-19T23:59:59.999Z,222.600,15021500,3132226860
2015-04-20T23:59:59.999Z,224.626,18364700,3161599718.7
2015-04-21T23:59:59.999Z,235.269,24978000,3312299315.47
2015-04-22T23:59:59.999Z,234.176,23847900,3297795228.8
2015-04-23T23:59:59.999Z,236.462,17036000,3330762351.15
2015-04-24T23:59:59.999Z,231.268,21448700,3258311725.2
2015-04-25T23:59:59.999Z,226.390,13957200,3190508610.25
2015-04-26T23:59:59.999Z,219.430,28943700,3093216938
2015-04-27T23:59:59.999Z,229.286,38574000,3232938332.15
2015-04-28T23:59:59.999Z,225.855,21469200,3185425041.75
2015-04-29T23:59:59.999Z,225.808,18936500,3185479101.2
2015-04-30T23:59:59.999Z,236.145,33818600,3332094504.38
2015-05-01T23:59:59.999Z,232.079,18815300,3275574609.95
2015-05-02T23:59:59.999Z,234.930,12535500,3316683007.5
2015-05-03T23:59:59.999Z,240.358,18494100,3394161416.45
2015-05-04T23:59:59.999Z,239.018,21223400,3375997790.1
2015-05-05T23:59:59.999Z,236.121,23929100,3335976518.25
2015-05-06T23:59:59.999Z,229.782,29587200,3247353903.15
2015-05-07T23:59:59.999Z,237.334,29064400,3354923757.25
2015-05-08T23:59:59.999Z,243.863,27445500,3448119178.22
2015-05-09T23:59:59.999Z,241.832,19790500,3420193701.2
2015-05-10T23:59:59.999Z,240.296,15019100,3399245238.2
2015-05-11T23:59:59.999Z,242.158,20892300,3426529646.05
2015-05-12T23:59:59.999Z,241.112,19282600,3412644997.8
2015-05-13T23:59:59.999Z,236.377,27180100,3346584200.03
2015-05-14T23:59:59.999Z,236.929,24413700,3355311496.07
2015-05-15T23:59:59.999Z,237.605,16329400,3365752046.62
2015-05-16T23:59:59.999Z,236.153,11089700,3345969203.45
2015-05-17T23:59:59.999Z,236.802,11134300,3356176985.85
2015-05-18T23:59:59.999Z,233.128,16780300,3304944920.2
2015-05-19T23:59:59.999Z,231.947,14241900,3288950473.25
2015-05-20T23:59:59.999Z,234.018,15499400,3319170901.2
2015-05-21T23:59:59.999Z,235.344,15108900,3338890047.6
2015-05-22T23:59:59.999Z,240.348,27003000,3410712372.3
2015-05-23T23:59:59.999Z,238.872,14605000,3390435703.8
2015-05-24T23:59:59.999Z,240.953,11508000,3420845883.95
2015-05-25T23:59:59.999Z,237.110,14423900,3367127977
2015-05-26T23:59:59.999Z,237.116,16425000,3368066798.8
